Features	feature_importance
Nuclei_Texture_Correlation_DAPI_3_00_256	-0.0015345362780211022
Cytoplasm_Intensity_StdIntensityEdge_RFP	-0.0015451495036238128
Cells_Texture_Contrast_DAPI_3_00_256	-0.001574897666267178
Nuclei_Texture_Contrast_GFP_3_02_256	-0.0016469512107541902
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4	-0.0016642684650662418
Cytoplasm_Texture_Contrast_RFP_3_00_256	-0.0017769518689610111
Cells_Granularity_1_DAPI	-0.0018731988239279185
Cells_RadialDistribution_FracAtD_DAPI_1of4	-0.001921706411453385
Cells_Intensity_StdIntensityEdge_CY5	-0.001958629768578482
Nuclei_Intensity_StdIntensityEdge_DAPI	-0.001969713199726391
Cytoplasm_Correlation_Correlation_DAPI_RFP	-0.001989066760405478
Nuclei_RadialDistribution_RadialCV_CY5_4of4	-0.0020299725969934704
Cells_Texture_InfoMeas1_GFP_3_01_256	-0.002061786742253847
Cells_Intensity_StdIntensityEdge_RFP	-0.0020964671221714165
Nuclei_Intensity_StdIntensityEdge_GFP	-0.0021032669034288815
Cytoplasm_Texture_Contrast_DAPI_3_01_256	-0.002158301586116389
Nuclei_Intensity_IntegratedIntensityEdge_RFP	-0.002165174666879865
Nuclei_Texture_InfoMeas1_RFP_3_00_256	-0.0021997464778656596
Cytoplasm_RadialDistribution_FracAtD_RFP_4of4	-0.002225625618180705
Cytoplasm_RadialDistribution_FracAtD_CY5_2of4	-0.002301762660699111
Cytoplasm_Intensity_LowerQuartileIntensity_RFP	-0.002337985439468933
Cells_Intensity_IntegratedIntensityEdge_GFP	-0.0023381915139005505
Cells_Texture_InfoMeas1_GFP_3_00_256	-0.002359015987447492
Nuclei_Texture_InfoMeas2_RFP_3_03_256	-0.0024130201573956804
Nuclei_RadialDistribution_FracAtD_RFP_3of4	-0.002455503644118638
Cytoplasm_Correlation_RWC_RFP_DAPI	-0.0024860725137825722
Nuclei_Intensity_MaxIntensity_GFP	-0.0025186817333055097
Cells_Intensity_LowerQuartileIntensity_DAPI	-0.002519061219356985
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	-0.0027605006946265
Cells_Correlation_K_DAPI_GFP	-0.0027614284873929665
Cytoplasm_Intensity_MaxIntensityEdge_RFP	-0.00282043029533606
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4	-0.002861150005852633
Cytoplasm_Texture_Contrast_DAPI_3_03_256	-0.002983144382251743
Cells_Texture_Correlation_RFP_3_00_256	-0.002988094281058297
Cells_Correlation_RWC_GFP_DAPI	-0.003041950166667303
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	-0.0030651389336475592
Nuclei_RadialDistribution_MeanFrac_RFP_4of4	-0.0030820273191149885
Nuclei_RadialDistribution_FracAtD_CY5_3of4	-0.0030839987393946606
Nuclei_RadialDistribution_FracAtD_CY5_1of4	-0.0031172498933524167
Cytoplasm_Intensity_IntegratedIntensity_RFP	-0.0031299432789525703
Cytoplasm_Correlation_RWC_CY5_RFP	-0.003131299836311103
Nuclei_Texture_Correlation_GFP_3_03_256	-0.0031453356548591573
Cytoplasm_AreaShape_Zernike_2_0	-0.0032903229031338364
Nuclei_Correlation_Correlation_DAPI_GFP	-0.0036161402987101156
Nuclei_AreaShape_Zernike_2_2	-0.00364943467255857
Nuclei_Texture_Correlation_GFP_3_01_256	-0.003652143123072684
Nuclei_Texture_DifferenceEntropy_RFP_3_03_256	-0.0036698228926485867
Cytoplasm_Correlation_K_DAPI_CY5	-0.003759466943420999
Nuclei_Intensity_MinIntensity_GFP	-0.003779002432748686
Nuclei_Texture_Contrast_GFP_3_00_256	-0.0037875104758314845
Nuclei_Correlation_RWC_GFP_DAPI	-0.003831423316147794
Cytoplasm_Correlation_RWC_CY5_DAPI	-0.003982179739988411
Nuclei_Texture_InfoMeas1_RFP_3_02_256	-0.004005522848883674
Nuclei_Texture_InfoMeas2_RFP_3_01_256	-0.004047481701585011
Nuclei_Texture_InfoMeas2_RFP_3_00_256	-0.0040757473416549945
Nuclei_AreaShape_FormFactor	-0.004286692526978072
Nuclei_RadialDistribution_MeanFrac_DAPI_3of4	-0.004290268233360344
Cells_Correlation_K_DAPI_RFP	-0.004356040568750924
Nuclei_Granularity_1_DAPI	-0.004473751433013792
Cytoplasm_Intensity_MADIntensity_RFP	-0.004496679354921295
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4	-0.0044995780609366175
Cells_Intensity_MaxIntensityEdge_GFP	-0.004527753350700382
Nuclei_Texture_Correlation_RFP_3_03_256	-0.0045636700971759675
Cytoplasm_Intensity_MedianIntensity_CY5	-0.004580902529289264
Nuclei_RadialDistribution_FracAtD_CY5_2of4	-0.0048871931463557216
Cells_AreaShape_MeanRadius	-0.004895273010190872
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	-0.0051858608658761655
Nuclei_Texture_Correlation_RFP_3_01_256	-0.005218126133658963
Nuclei_Correlation_RWC_DAPI_GFP	-0.005505245886759341
Cells_Texture_Correlation_DAPI_3_03_256	-0.005647565946388465
Cytoplasm_Texture_Correlation_GFP_3_02_256	-0.005800237016295885
Cytoplasm_AreaShape_Solidity	-0.00613473059943167
Nuclei_Correlation_K_GFP_RFP	-0.006230320110593976
Cells_Texture_Contrast_DAPI_3_02_256	-0.006289146211788885
Cytoplasm_Intensity_MedianIntensity_DAPI	-0.006558232916555297
Cells_Texture_InfoMeas1_RFP_3_00_256	-0.007130346769876474
Cells_Correlation_RWC_CY5_DAPI	-0.00796059175387563
Cytoplasm_Texture_Correlation_GFP_3_03_256	-0.00816499088622299
Cells_Correlation_Overlap_DAPI_RFP	-0.0088633119619504
Cytoplasm_Texture_Correlation_GFP_3_01_256	-0.008896702743425288
Cells_Granularity_1_CY5	-0.008956558245608552
Nuclei_Intensity_MedianIntensity_RFP	-0.009840713967098508
Cells_Intensity_LowerQuartileIntensity_GFP	-0.01003444191668139
Cytoplasm_Intensity_IntegratedIntensity_GFP	-0.011670526150903545
Cells_AreaShape_FormFactor	-0.012518227515113679
Nuclei_Intensity_IntegratedIntensity_GFP	-0.012792168676891346
Cells_Intensity_MeanIntensityEdge_GFP	-0.013873052479752129
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	-0.0179044108986668
Nuclei_AreaShape_Zernike_0_0	-0.018432228157321134
Cytoplasm_Intensity_StdIntensity_DAPI	-0.02003749251254031
Cells_Texture_InverseDifferenceMoment_DAPI_3_02_256	-0.024206277831051556
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	-0.025580554242460477
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	-0.029354969497244907
Nuclei_Texture_InfoMeas1_GFP_3_00_256	-0.02986335530783481
Cells_Texture_SumAverage_DAPI_3_02_256	-0.050098895215202145
Cells_Texture_AngularSecondMoment_DAPI_3_01_256	-0.07431536740491058
