parameter_search_idx	min_test_merror_mean	min_test_merror_std	min_test_merror_mean_idx	max_test_accuracy_mean
899	0.2533169060316375	0.0064468426027053235	58	0.7466830939683625
900	0.23871831074579347	0.005344179165489186	99	0.7612816892542065
901	0.24288910672050507	0.012726224998463664	98	0.757110893279495
902	0.2415619126415281	0.005896722482871352	97	0.758438087358472
903	0.24345926598739176	0.0031416941611492714	94	0.7565407340126082
904	0.23663120407924673	0.007674239808202314	98	0.7633687959207532
905	0.24421666052141694	0.00437397295147201	79	0.7557833394785831
906	0.23227083464481954	0.010941300865356803	78	0.7677291653551804
907	0.28991357680512964	0.010132340466684736	79	0.7100864231948704
908	0.2305641339244764	0.010828050391281645	94	0.7694358660755236
909	0.24592318138079264	0.0075421002874758005	79	0.7540768186192074
910	0.2646950906948929	0.008518333528376637	99	0.7353049093051072
911	0.24421414246787237	0.011915099934749334	52	0.7557858575321277
912	0.2847927552002302	0.009338752993241148	98	0.7152072447997698
913	0.2353038301393023	0.009297869290316552	96	0.7646961698606977
914	0.23644432853404318	0.0076414075864143245	68	0.7635556714659568
915	0.24080595699524268	0.010362421375652896	59	0.7591940430047573
916	0.23321906166533274	0.0090386910055527	98	0.7667809383346673
917	0.28100164572785236	0.00663154303412347	99	0.7189983542721476
918	0.23928523251526573	0.006407280930524174	99	0.7607147674847343
919	0.24118420460983656	0.00936434836062891	99	0.7588157953901634
920	0.2390967382213549	0.010304044063461706	99	0.7609032617786451
921	0.24080289935879567	0.008720593045446695	52	0.7591971006412044
922	0.25388544654981704	0.006868257814632764	41	0.746114553450183
923	0.25521084201911926	0.010821779391154978	48	0.7447891579808807
924	0.2470631401926311	0.007107578356786208	99	0.7529368598073689
925	0.2392854123762332	0.006156150769356031	97	0.7607145876237669
926	0.29730766117790947	0.01532798041287289	93	0.7026923388220905
927	0.236254934935295	0.0056420974914298165	97	0.763745065064705
928	0.23264872253747854	0.010014948703380232	97	0.7673512774625215
929	0.24516182990548305	0.013912633658571765	49	0.7548381700945169
930	0.2423194870365208	0.009456541177029404	97	0.7576805129634792
931	0.24137377806955224	0.008727720144907367	51	0.7586262219304478
932	0.2343577614503988	0.007725825352455184	94	0.7656422385496012
933	0.23416692896391086	0.010139948556114104	92	0.7658330710360891
934	0.2449767529699542	0.006527042111599383	52	0.7550232470300458
935	0.23378670287867478	0.008097729480868914	75	0.7662132971213252
936	0.23890536615196453	0.007089619195292662	80	0.7610946338480354
937	0.24156119319765817	0.00868366773525721	80	0.7584388068023418
938	0.23701161002545032	0.0034325928411003703	82	0.7629883899745497
939	0.22961500759912584	0.007414347776671886	99	0.7703849924008741
940	0.2366308443573118	0.012751331260550095	88	0.7633691556426883
941	0.2612824086980764	0.009431694533380377	97	0.7387175913019236
942	0.23947678444562354	0.005834400414368789	81	0.7605232155543764
943	0.23814797161793932	0.009393565768261126	99	0.7618520283820607
944	0.2455449337661987	0.00411086048629064	54	0.7544550662338013
945	0.23814887092277667	0.003915928985422447	99	0.7618511290772233
946	0.2491466496398284	0.006600474589066387	43	0.7508533503601715
947	0.23833790479958988	0.007296336130324739	94	0.7616620952004101
948	0.23814995008858153	0.006837743948809071	70	0.7618500499114185
949	0.2861197694182397	0.008730247849783655	97	0.7138802305817603
950	0.24042429202226678	0.005781322912525499	58	0.7595757079777332
951	0.24478520103959642	0.010060783701089718	39	0.7552147989604036
952	0.2976857289315359	0.010812018372320237	95	0.7023142710684641
953	0.24421666052141694	0.008181033424708037	63	0.7557833394785831
954	0.24061206687230774	0.012056844579748713	77	0.7593879331276923
955	0.23113195499878597	0.011374914225552204	99	0.768868045001214
956	0.24156155291959314	0.0052359346722386044	82	0.7584384470804069
957	0.24535428114067828	0.00247063624273036	97	0.7546457188593217
958	0.24099265267947878	0.013777620268161251	57	0.7590073473205212
959	0.25578100128600595	0.009601770203606445	58	0.744218998713994
960	0.2377704434472153	0.009203782146237183	97	0.7622295565527847
961	0.2660230042177397	0.0084799903474379	99	0.7339769957822603
962	0.2317024739876076	0.01117195002119694	96	0.7682975260123924
963	0.31759579844779984	0.007607552659853362	17	0.6824042015522002
964	0.2516111046161317	0.003966552500580631	53	0.7483888953838683
965	0.26203728517855696	0.013585670584107966	32	0.737962714821443
966	0.2508524510553342	0.004384421247395571	61	0.7491475489446657
967	0.24383769346295314	0.005273244516755381	58	0.7561623065370469
968	0.23720298209484064	0.007714186018674777	96	0.7627970179051593
969	0.2489579754849501	0.012427408294476434	71	0.7510420245150499
970	0.23757997068266232	0.008765150346129425	99	0.7624200293173377
971	0.2370112503035154	0.007495201697581274	96	0.7629887496964847
972	0.2440285259494411	0.008334297545962339	99	0.7559714740505589
973	0.2383380846605574	0.006494418418749583	95	0.7616619153394426
974	0.23644342922920583	0.0076828605453232585	98	0.7635565707707942
975	0.2800532388463718	0.0061953131106411135	99	0.7199467611536282
976	0.24668111549772026	0.010303513442273229	52	0.7533188845022798
977	0.23625259674271787	0.007895121974840656	81	0.7637474032572822
978	0.2408039785246005	0.0035477714388104185	99	0.7591960214753994
979	0.23625439535239262	0.007696463912984987	75	0.7637456046476074
980	0.24307957948505807	0.0055921156028489625	70	0.7569204205149419
981	0.23663246310601904	0.0036701235042018924	71	0.763367536893981
982	0.2322711943667545	0.009063121506645086	96	0.7677288056332455
983	0.3120956500625017	0.007266866735509141	28	0.6879043499374984
984	0.3187318003183539	0.008574594969647265	9	0.6812681996816461
985	0.24213099274261	0.010878376091803848	75	0.75786900725739
986	0.3079246742268227	0.009567005142858789	29	0.6920753257731773
987	0.2377686448375406	0.012835125562155327	88	0.7622313551624594
988	0.23720046404129608	0.009154904240534742	94	0.7627995359587039
989	0.2789161578100129	0.008551977064482047	98	0.7210838421899871
990	0.23397735550419524	0.011224048379539572	92	0.7660226444958047
991	0.23966581832243677	0.007360685275600382	98	0.7603341816775633
992	0.24137197945987748	0.005244419559698032	61	0.7586280205401226
993	0.23587434912812397	0.005418854929333796	71	0.764125650871876
994	0.24933748212631635	0.004963689319480736	99	0.7506625178736837
995	0.2423185877316834	0.011464357254838173	58	0.7576814122683166
996	0.2523702977598316	0.0030348529184330746	99	0.7476297022401683
997	0.23246112754840506	0.009138446056508499	90	0.7675388724515949
998	0.2383391638263622	0.007787901051395058	94	0.7616608361736378
999	0.23644324936823832	0.0056873209786126415	89	0.7635567506317616
1000	0.22715199151056234	0.006098390332827782	97	0.7728480084894377
1001	0.24118204627822695	0.00824407577164061	79	0.7588179537217731
1002	0.24648920384542747	0.013711049144259435	51	0.7535107961545725
1003	0.24042501146613668	0.008991501824805402	70	0.7595749885338633
1004	0.23890860364937905	0.013458315581753873	69	0.761091396350621
1005	0.23644109103662872	0.008937384672242735	91	0.7635589089633713
1006	0.2385278379812405	0.009141765676879717	77	0.7614721620187594
1007	0.24156155291959314	0.0071003798302785946	59	0.7584384470804069
1008	0.2519889925087907	0.006137336744838714	34	0.7480110074912093
1009	0.23739057708391414	0.007909041078248854	59	0.7626094229160858
1010	0.24383715388005073	0.00514481806557695	99	0.7561628461199492
1011	0.24364560194969287	0.00937945335266537	44	0.7563543980503071
1012	0.2762615897910915	0.011924139341502635	98	0.7237384102089085
1013	0.23511569556732645	0.011484806190634612	81	0.7648843044326735
1014	0.257488421450219	0.005493245273593485	98	0.742511578549781
1015	0.2464929809257444	0.002682782122424764	99	0.7535070190742557
1016	0.23871723157998867	0.01053912655846534	63	0.7612827684200113
1017	0.2379583981582237	0.007610774951669404	89	0.7620416018417763
1018	0.23795947732402856	0.009787386705733939	99	0.7620405226759714
1019	0.24307670170957846	0.009312569728360484	54	0.7569232982904215
1020	0.243457467377717	0.010121189598662352	72	0.756542532622283
1021	0.24061188701134023	0.012550255923817956	90	0.7593881129886597
1022	0.28441414786370134	0.011295657971969669	53	0.7155858521362987
1023	0.2360621239781649	0.010400163167674049	81	0.7639378760218352
1024	0.23473600906499276	0.007630590757579542	95	0.7652639909350072
1025	0.25199007167459553	0.007174695871225188	47	0.7480099283254045
1026	0.23909871669199712	0.006784905925135355	95	0.7609012833080029
1027	0.23814977022761408	0.006396667996720824	92	0.7618502297723859
1028	0.24250924035720386	0.007139042327496356	52	0.7574907596427961
1029	0.2394751656969163	0.010394272255201693	96	0.7605248343030837
1030	0.24250995980107376	0.006933075971548044	64	0.7574900401989262
1031	0.27512522819860247	0.008594117304855455	99	0.7248747718013975
1032	0.24118636294144627	0.009761994596240985	79	0.7588136370585538
1033	0.23511587542829396	0.010089486487240408	98	0.7648841245717061
1034	0.24952543683732475	0.010966377596972249	61	0.7504745631626752
1035	0.26526399093500724	0.0074639298325787735	96	0.7347360090649928
1036	0.23587416926715649	0.006688198215251922	99	0.7641258307328436
1037	0.23814977022761408	0.004440032032477193	98	0.7618502297723859
1038	0.23738967777907677	0.011213958214513643	57	0.7626103222209233
1039	0.2557835193395505	0.004485901770838659	99	0.7442164806604494
1040	0.23473654864789517	0.009990292235037649	90	0.7652634513521048
1041	0.2427004325656268	0.007029917892977061	43	0.7572995674343732
1042	0.24421791954818922	0.006483643562948258	94	0.7557820804518107
1043	0.284603721323417	0.006494806641521113	99	0.7153962786765831
1044	0.2827069075604558	0.010508246604923882	98	0.7172930924395442
1045	0.2317017545437377	0.00681927353139321	98	0.7682982454562624
1046	0.24383751360198563	0.005196254385216987	69	0.7561624863980143
1047	0.24175076665737386	0.005667424895849254	49	0.7582492333426262
1048	0.24611167567470343	0.008452633676617605	52	0.7538883243252965
1049	0.2864996357815409	0.00781838106855882	99	0.7135003642184591
1050	0.24800902902056707	0.005702221909229345	97	0.7519909709794329
1051	0.23606266356106728	0.005831902038954411	89	0.7639373364389327
1052	0.25218000485624614	0.007023852186323703	32	0.7478199951437539
1053	0.24023435884061622	0.006332515650406005	99	0.7597656411593838
1054	0.26450497765227476	0.006477868809097597	98	0.7354950223477252
1055	0.23776954414237794	0.009336015668770965	65	0.7622304558576221
1056	0.23226957561804723	0.012072980838893488	93	0.7677304243819527
1057	0.24876624369362482	0.00728892302908356	99	0.7512337563063751
1058	0.24914682950079586	0.007617806335788608	99	0.7508531704992041
1059	0.23283811613622668	0.008150207265860576	97	0.7671618838637733
1060	0.31949063374011893	0.011987393481948617	21	0.6805093662598811
1061	0.31569790551903376	0.013669982324743242	21	0.6843020944809662
1062	0.25123213755766793	0.006953131049657389	32	0.7487678624423321
1063	0.23890662517873684	0.009784533966524052	97	0.7610933748212632
1064	0.2358732699623191	0.00761392345524821	92	0.7641267300376808
1065	0.23947714416755844	0.0050585949892705375	82	0.7605228558324415
1066	0.24156407097313778	0.006828052316469314	62	0.7584359290268622
1067	0.24288892685953756	0.007327907853565103	67	0.7571110731404624
1068	0.2555937660188674	0.0063722181042993155	99	0.7444062339811326
1069	0.24914700936176337	0.005352745673720016	47	0.7508529906382366
1070	0.24118258586112934	0.008038741952511428	58	0.7588174141388706
1071	0.24231678912200866	0.011756971408120646	68	0.7576832108779914
1072	0.23928649154203802	0.0028636951058450795	96	0.7607135084579619
1073	0.2356854951122782	0.0061113425787822735	84	0.7643145048877218
1074	0.29161757961096074	0.009285573246069753	99	0.7083824203890392
1075	0.2870685360216553	0.007468415221358518	99	0.7129314639783447
1076	0.24023345953577882	0.009858646440790307	66	0.7597665404642212
1077	0.23682311573153952	0.006133557742612546	93	0.7631768842684605
1078	0.23814869106180922	0.006356726771454882	56	0.7618513089381908
1079	0.23530275097349745	0.009891796241086694	99	0.7646972490265025
1080	0.2351147962624891	0.0031647135786505103	92	0.7648852037375109
1081	0.23928829015171274	0.006237110156471599	99	0.7607117098482873
1082	0.27569268955097714	0.010249662516246075	96	0.7243073104490229
1083	0.252368139428222	0.00853530656815236	36	0.747631860571778
1084	0.2383386242434598	0.006231615600270499	86	0.7616613757565402
1085	0.24383823304585556	0.008564756923420219	92	0.7561617669541445
1086	0.24269953326078939	0.007754062798321995	88	0.7573004667392106
1087	0.25066287759561856	0.00838289790331591	55	0.7493371224043814
1088	0.2481984226193153	0.011546569402962408	55	0.7518015773806848
1089	0.23663192352311663	0.011001494586482951	77	0.7633680764768833
1090	0.2322711943667545	0.00886263853383161	86	0.7677288056332455
1091	0.24743994891948526	0.004345025859604603	55	0.7525600510805147
1092	0.23966563846146927	0.0043858548701967695	63	0.7603343615385307
1093	0.26734893926994435	0.005033413464761358	99	0.7326510607300556
1094	0.2481991420631852	0.009795210190130242	41	0.7518008579368148
1095	0.2449729758896373	0.007688993241649155	57	0.7550270241103627
1096	0.23966581832243677	0.008059845948590293	76	0.7603341816775633
1097	0.2381474320350369	0.008432726446502503	84	0.761852567964963
1098	0.25654235276131554	0.005007583472039235	99	0.7434576472386845
1099	0.2440265474787989	0.005609801249449917	96	0.7559734525212011
1100	0.241181686556292	0.006530283122517239	55	0.758818313443708
1101	0.25635152027482755	0.00464418663835957	96	0.7436484797251725
1102	0.25843988596814665	0.010383057755048814	35	0.7415601140318533
1103	0.28270708742142325	0.009141602930610929	78	0.7172929125785767
1104	0.2690554601293201	0.006257275159027129	98	0.73094453987068
1105	0.2705724075289801	0.011394166276920472	99	0.7294275924710198
1106	0.23814923064471163	0.010489047857846299	78	0.7618507693552884
1107	0.23909817710909467	0.008817643381256816	78	0.7609018228909054
1108	0.23701089058158048	0.01432326755093429	99	0.7629891094184196
1109	0.24213225176938225	0.009923428139992847	53	0.7578677482306178
1110	0.23758104984846712	0.004914274237412927	96	0.7624189501515328
1111	0.25786774823061775	0.003954379005707144	97	0.7421322517693822
1112	0.23985539178215243	0.005132889293857909	52	0.7601446082178476
1113	0.24137179959891006	0.005569052780345477	51	0.7586282004010899
1114	0.23852819770317546	0.005461824657858536	73	0.7614718022968245
1115	0.24630160885635405	0.010013813273698467	62	0.7536983911436459
1116	0.2633666375891436	0.005334516698064319	99	0.7366333624108564
1117	0.24364740055936762	0.012345044882261815	99	0.7563525994406324
1118	0.24099445128915348	0.010184235966418868	61	0.7590055487108465
1119	0.24156137305862568	0.010121378598226708	62	0.7584386269413743
1120	0.24819914206318514	0.007699953513346878	99	0.7518008579368148
1121	0.2593846956302778	0.003239540989343465	36	0.7406153043697222
1122	0.23758051026556473	0.007155743705962398	92	0.7624194897344353
1123	0.2366315638011817	0.007731368205232675	85	0.7633684361988183
1124	0.24023579772835596	0.008677031779488822	68	0.759764202271644
1125	0.24061422520391734	0.007798615671294601	51	0.7593857747960826
1126	0.2662123978164878	0.007380348726063813	96	0.7337876021835121
1127	0.23530472944413966	0.00792312244543036	85	0.7646952705558603
1128	0.23852945672994777	0.010007832117295102	99	0.7614705432700523
1129	0.24326897308380624	0.00949233735501041	72	0.7567310269161938
1130	0.23928649154203802	0.00451881649471967	60	0.7607135084579619
1131	0.23492630196857828	0.008191368412678342	99	0.7650736980314217
1132	0.24004550482477044	0.00618297376308225	74	0.7599544951752295
1133	0.23985593136505484	0.009422068850780393	91	0.7601440686349452
1134	0.2445945484140759	0.007065170090199896	97	0.7554054515859241
1135	0.23663120407924673	0.00758000216152045	99	0.7633687959207532
1136	0.2406095488187631	0.015137967651633602	60	0.7593904511812369
1137	0.24080271949782817	0.008249856017308686	99	0.7591972805021718
1138	0.3202496470228513	0.006893699936377102	20	0.6797503529771487
1139	0.25824869375972376	0.00567360531203349	99	0.7417513062402763
1140	0.28858440425551046	0.01129231811355102	98	0.7114155957444895
1141	0.2417525652670486	0.008082108512790013	78	0.7582474347329514
1142	0.24762718418662377	0.009128590264521626	45	0.7523728158133762
1143	0.2406140453429499	0.00440498338154834	83	0.75938595465705
1144	0.23719974459742615	0.007176734108332066	55	0.7628002554025739
1145	0.23985503206021744	0.006049908842308403	99	0.7601449679397826
1146	0.2364448681169456	0.006919798497901419	72	0.7635551318830545
1147	0.23454679532721207	0.009896537690660524	90	0.765453204672788
1148	0.24497531408221446	0.006245174004462366	69	0.7550246859177856
1149	0.2385271185373706	0.008145893010521143	71	0.7614728814626294
1150	0.2554045522810867	0.01027130073437103	99	0.7445954477189133
1151	0.24213153232551238	0.0017998414803989996	99	0.7578684676744876
1152	0.25691970107107204	0.00697869180575208	61	0.743080298928928
1153	0.23606230383913235	0.011534290076034508	68	0.7639376961608677
1154	0.235493403599018	0.008743181113385113	69	0.7645065964009821
1155	0.24194303803160158	0.009138369011936707	70	0.7580569619683984
1156	0.23359784886282906	0.006439534123702079	97	0.7664021511371709
1157	0.2354944827648228	0.0031756603253849497	88	0.7645055172351772
1158	0.23890392726422474	0.01243431800197642	75	0.7610960727357753
1159	0.2466818349415901	0.008271466196616195	39	0.7533181650584099
1160	0.235683516641636	0.00791523521204008	98	0.764316483358364
1161	0.2413707204331052	0.008391637407686364	74	0.7586292795668947
1162	0.23473528962112286	0.00675881374130476	92	0.7652647103788771
1163	0.2483879960790309	0.008468036194173197	60	0.751612003920969
1164	0.2379571391314514	0.008884938575196679	97	0.7620428608685486
1165	0.23170265384857505	0.009713283026669699	99	0.768297346151425
1166	0.2417509465183413	0.007283294565085227	64	0.7582490534816587
1167	0.23833970340926464	0.007329763641845102	98	0.7616602965907353
1168	0.24042501146613668	0.008931347164152906	97	0.7595749885338633
1169	0.2758815435668228	0.0052520792094245105	99	0.7241184564331772
1170	0.24250960007913883	0.00407823627112953	54	0.7574903999208612
1171	0.23682293587057207	0.004463453628424536	95	0.763177064129428
1172	0.281569107080227	0.008638509180554095	95	0.718430892919773
1173	0.23416710882487837	0.009117812186635706	98	0.7658328911751217
1174	0.2337879619054471	0.006540134325941219	94	0.766212038094553
1175	0.2394775038894934	0.007946195995870053	92	0.7605224961105066
1176	0.23530418986123722	0.006484342311035921	68	0.7646958101387628
1177	0.2438371538800507	0.004181462515764984	92	0.7561628461199493
1178	0.23776972400334545	0.005957655413147722	76	0.7622302759966546
1179	0.24781819653407916	0.007602815846063705	99	0.7521818034659209
1180	0.24440605412016508	0.010133689917717221	94	0.7555939458798349
1181	0.23359820858476396	0.006108779067914683	93	0.766401791415236
1182	0.24592354110272757	0.006366179022440341	99	0.7540764588972724
1183	0.2368223962876696	0.011242656431377566	83	0.7631776037123303
1184	0.2555914278262903	0.0088468979610807	51	0.7444085721737097
1185	0.23947642472368855	0.004575034855849158	99	0.7605235752763114
1186	0.24516416809806021	0.008594071690171127	97	0.7548358319019398
1187	0.2353038301393023	0.007897584985214036	98	0.7646961698606977
1188	0.2466821946635251	0.007556164926984729	99	0.7533178053364749
1189	0.24175094651834134	0.006528731247303582	69	0.7582490534816586
1190	0.24383787332392065	0.012265560957331762	52	0.7561621266760794
1191	0.23511641501119634	0.005933958842717077	83	0.7648835849888036
1192	0.23947732402852595	0.0034671427676643144	70	0.760522675971474
1193	0.2506628775956186	0.0065543896603509014	98	0.7493371224043814
1194	0.25331564700486525	0.01256079051006535	55	0.7466843529951348
1195	0.2434558486290098	0.007268924415297724	99	0.7565441513709902
1196	0.24383697401908325	0.005916845151096939	50	0.7561630259809168
1197	0.2330285889007797	0.009752612210413252	84	0.7669714110992203
1198	0.23871453366547662	0.01296688810657359	80	0.7612854663345234
1199	0.23947732402852595	0.006038127580532395	99	0.760522675971474
1200	0.25065999982013903	0.01288400780905995	42	0.7493400001798609
1201	0.24213117260357744	0.009694725174222058	77	0.7578688273964226
1202	0.23246058796550267	0.007309928071313051	92	0.7675394120344974
1203	0.24649334064767933	0.004045504209997802	99	0.7535066593523206
1204	0.23625385576949015	0.005365039945614456	79	0.7637461442305098
1205	0.24023543800642103	0.011005233422833771	95	0.759764561993579
1206	0.2423203863413581	0.00817584747176063	85	0.7576796136586419
1207	0.24042519132710413	0.006264722215105748	98	0.7595748086728958
1208	0.24269953326078939	0.00453801537997703	64	0.7573004667392106
1209	0.2449763932480193	0.005719584014384651	48	0.7550236067519807
1210	0.22809913936527063	0.00730217939448902	96	0.7719008606347294
1211	0.24269791451208214	0.011903091671214838	57	0.7573020854879179
1212	0.23416656924197596	0.003372543088056761	81	0.765833430758024
1213	0.2368209573999298	0.009049100396569922	63	0.7631790426000702
1214	0.2781576841101828	0.0078081757689501844	99	0.7218423158898172
1215	0.2421282948280979	0.009476810842542125	61	0.7578717051719022
1216	0.2775880644261986	0.006866880066071125	96	0.7224119355738015
1217	0.2489568963191453	0.008482820767503205	96	0.7510431036808547
1218	0.263748122701152	0.006471815805377721	97	0.736251877298848
1219	0.24137323848664982	0.004914634122227196	65	0.7586267615133502
1220	0.23909601877748496	0.0065539562987100035	58	0.760903981222515
1221	0.27265771558585217	0.010801679181584027	99	0.7273422844141478
1222	0.23682095739992987	0.008517177517451244	94	0.7631790426000702
1223	0.2311355522181354	0.007574198670465661	94	0.7688644477818646
1224	0.23776918442044298	0.009269219765343978	99	0.762230815579557
1225	0.24118186641725944	0.004829021059895898	89	0.7588181335827405
1226	0.2897222047357393	0.01168668453310334	98	0.7102777952642607
1227	0.23776702608883332	0.009968114893042144	80	0.7622329739111666
1228	0.2500939773555042	0.0060320310827979	99	0.7499060226444958
1229	0.23037474032572822	0.008045457122498316	95	0.7696252596742718
1230	0.22696169860697682	0.011064317538731784	98	0.7730383013930232
1231	0.24213081288164248	0.004645399137172553	99	0.7578691871183575
1232	0.24459778591149037	0.0072759063068229945	76	0.7554022140885096
1233	0.249336582821479	0.01121973139514598	37	0.750663417178521
1234	0.23947606500175364	0.007764921733761718	99	0.7605239349982463
1235	0.23909296114103795	0.014696421628620495	96	0.760907038858962
1236	0.23966653776630667	0.006420705424818191	94	0.7603334622336934
1237	0.240422853134527	0.009055530061089022	81	0.7595771468654731
1238	0.2525605906634172	0.005115293928200907	99	0.7474394093365828
1239	0.24762574529888398	0.016043131435561932	46	0.7523742547011161
1240	0.2419403401170895	0.008886285551807255	72	0.7580596598829105
1241	0.2366315638011817	0.008837560953421876	98	0.7633684361988183
1242	0.2368205976779949	0.006384117233559376	81	0.7631794023220051
1243	0.2354957417915951	0.0056468464409737875	98	0.764504258208405
1244	0.24800776999379476	0.008323801925949049	52	0.7519922300062052
1245	0.23454877379785427	0.006814596451191068	90	0.7654512262021458
1246	0.23359712941895916	0.012146120572959392	90	0.7664028705810408
1247	0.2417504069354389	0.00836964614009607	77	0.7582495930645611
1248	0.2502837306761873	0.013458882865988378	39	0.7497162693238126
1249	0.2432684335009038	0.01043509626328998	48	0.7567315664990962
1250	0.23985467233828253	0.0051704580232275685	99	0.7601453276617175
1251	0.24326807377896884	0.008510202718481486	72	0.7567319262210311
1252	0.24061512450875475	0.0027765912057391277	98	0.7593848754912452
1253	0.2495263361421621	0.011852175260010263	38	0.7504736638578379
1254	0.25066287759561856	0.005140865624637389	99	0.7493371224043814
1255	0.2368213171218648	0.004123205895028587	97	0.7631786828781352
1256	0.2337879619054471	0.007017279700460497	75	0.766212038094553
1257	0.241749687491569	0.01264664238719646	57	0.758250312508431
1258	0.2461132944234107	0.008728024820227016	96	0.7538867055765893
1259	0.2334075559592435	0.009617028795440958	99	0.7665924440407565
1260	0.23700999127674308	0.009184901614133092	99	0.762990008723257
1261	0.2383393436873297	0.008414309528481882	57	0.7616606563126703
1262	0.2332192415263002	0.003722521850892666	99	0.7667807584736999
1263	0.2481984226193153	0.003694509873356935	91	0.7518015773806848
1264	0.23966617804437168	0.007844576199459432	73	0.7603338219556284
1265	0.2548336735703301	0.006821827454801936	45	0.74516632642967
1266	0.24516740559547473	0.009230586645041134	67	0.7548325944045253
1267	0.23947732402852595	0.005541560179066613	97	0.760522675971474
1268	0.247628802935331	0.009794242907351109	61	0.752371197064669
1269	0.23777224205689002	0.010106395246060919	99	0.76222775794311
1270	0.23758176929233704	0.00626408524480849	83	0.762418230707663
1271	0.2332196012482351	0.00770101877673867	81	0.766780398751765
1272	0.23530544888800958	0.008469740760821957	96	0.7646945511119905
1273	0.24023274009190895	0.011862656849222242	59	0.759767259908091
1274	0.2679187388148961	0.007713381188956338	99	0.732081261185104
1275	0.23682149698283225	0.009297508188849987	83	0.7631785030171677
1276	0.24270025270465934	0.006351916553397042	99	0.7572997472953407
1277	0.2406140453429499	0.011118649145221437	64	0.75938595465705
1278	0.24611293470147574	0.0097123187493893	94	0.7538870652985242
1279	0.2394751656969163	0.006746006787838717	55	0.7605248343030837
1280	0.28991177819545494	0.010222590428266266	99	0.710088221804545
1281	0.23416800812971572	0.0036708202170599277	98	0.7658319918702843
1282	0.2478187361169816	0.008340174783057184	57	0.7521812638830184
1283	0.24080146047105586	0.008150179163732852	63	0.7591985395289441
1284	0.23625241688175042	0.007728871629980422	78	0.7637475831182496
1285	0.24383697401908325	0.010145543808492119	69	0.7561630259809168
1286	0.23909547919458257	0.009265081668912111	97	0.7609045208054175
1287	0.23814959036664657	0.005800270592140031	95	0.7618504096333534
1288	0.3130442368049498	0.00890863388685395	33	0.6869557631950503
1289	0.24535338183584088	0.00874501073112137	47	0.7546466181641591
1290	0.23359964747250378	0.005741232470477512	88	0.7664003525274963
1291	0.2406153043697222	0.0071863583588166954	97	0.7593846956302778
1292	0.242508161191399	0.006357645438858639	61	0.7574918388086009
1293	0.23909691808232236	0.01029064995687171	74	0.7609030819176776
1294	0.2373902173619792	0.00975142814831844	99	0.7626097826380208
1295	0.23928361376655846	0.01273576643544282	68	0.7607163862334415
1296	0.2385283775641429	0.011948287418017813	99	0.7614716224358571
1297	0.25388742502045913	0.00781607985646325	98	0.7461125749795409
1298	0.23701178988641783	0.005329088461309804	98	0.7629882101135822
1299	0.2347361889259602	0.010422202545359891	94	0.7652638110740397
1300	0.2472507351817045	0.006038861100730741	59	0.7527492648182955
1301	0.2694356862145561	0.012538649956433853	98	0.7305643137854438
1302	0.24042465174420175	0.00473854114716687	81	0.7595753482557983
1303	0.242130633020675	0.0054553023971235385	78	0.757869366979325
1304	0.2406126064552101	0.010540569842057744	57	0.7593873935447899
1305	0.24592300151982519	0.003497544666881434	92	0.7540769984801748
1306	0.24308029892892793	0.007068236887772698	92	0.7569197010710721
1307	0.24269953326078939	0.006093037669179839	71	0.7573004667392106
1308	0.24440497495436028	0.012918056164608706	46	0.7555950250456397
1309	0.2986337760910816	0.01266423595135974	54	0.7013662239089185
1310	0.2389073446226067	0.008816971646618741	63	0.7610926553773933
1311	0.23473636878692772	0.0043429024658743695	99	0.7652636312130723
1312	0.272277849222551	0.004701861907413026	95	0.727722150777449
1313	0.23530329055639987	0.00860216219491038	99	0.7646967094436001
1314	0.23246274629711233	0.014605080792973771	81	0.7675372537028877
1315	0.25161164419903415	0.0019448348697788723	98	0.7483883558009659
1316	0.24440407564952288	0.010992428950891024	77	0.7555959243504771
1317	0.23227155408868944	0.007930916487216397	89	0.7677284459113105
1318	0.24933514393373923	0.0036130238350094396	42	0.7506648560662608
1319	0.2413739579305197	0.010558566905211245	53	0.7586260420694804
1320	0.23397735550419524	0.00671703391475664	76	0.7660226444958047
1321	0.22885977139671035	0.0076812369595171915	98	0.7711402286032897
1322	0.2421320719084148	0.004898156524183474	94	0.7578679280915852
1323	0.24535464086261322	0.006038838665719611	98	0.7546453591373867
1324	0.2438360747142459	0.0053705675807908	99	0.7561639252857542
1325	0.2646965295826326	0.005365872327245421	96	0.7353034704173673
1326	0.25749004019892624	0.003351267429344545	99	0.7425099598010738
1327	0.24459616716278315	0.003647699155021532	58	0.7554038328372168
1328	0.22715217137152982	0.005956101887940951	98	0.7728478286284701
1329	0.2345480543539844	0.004534482324035623	99	0.7654519456460156
1330	0.25559106810435533	0.011252432424986143	46	0.7444089318956446
1331	0.27626284881786384	0.011081051657688473	99	0.7237371511821362
1332	0.2347351097601554	0.008787914650046323	99	0.7652648902398446
1333	0.23663192352311663	0.01241353825606085	74	0.7633680764768833
1334	0.24137126001600762	0.005861916050034875	66	0.7586287399839924
1335	0.24137197945987748	0.009121841167900657	98	0.7586280205401226
1336	0.28289720046404127	0.011350985079365824	99	0.7171027995359587
1337	0.2491439517253163	0.007855740051432874	64	0.7508560482746837
